index_label,distrito,municipio,freguesia
1739,Açores,Nordeste,Algarvia
1740,Açores,Nordeste,Lomba da Fazenda
1741,Açores,Nordeste,Nordeste
1742,Açores,Nordeste,Salga
1743,Açores,Nordeste,Santana
1744,Açores,Nordeste,Santo António de Nordestinho
1745,Açores,Nordeste,São Pedro de Nordestinho
1746,Leiria,Óbidos,A dos Negros
1747,Leiria,Óbidos,Amoreira
1748,Leiria,Óbidos,Gaeiras
1749,Leiria,Óbidos,Olho Marinho
1750,Leiria,Óbidos,"Santa Maria, São Pedro e Sobral da Lagoa"
1751,Leiria,Óbidos,Usseira
1752,Leiria,Óbidos,Vau
1753,Beja,Odemira,Boavista dos Pinheiros
1754,Beja,Odemira,Colos
1755,Beja,Odemira,Longueira/Almograve
1756,Beja,Odemira,Luzianes-Gare
1757,Beja,Odemira,Relíquias
1758,Beja,Odemira,Saboia
1759,Beja,Odemira,Santa Clara-a-Velha
1760,Beja,Odemira,São Luís
1761,Beja,Odemira,São Martinho das Amoreiras
1762,Beja,Odemira,São Salvador e Santa Maria
1763,Beja,Odemira,São Teotónio
1764,Beja,Odemira,Vale de Santiago
1765,Beja,Odemira,Vila Nova de Milfontes
1766,Lisboa,Odivelas,Odivelas
1767,Lisboa,Odivelas,Pontinha e Famões
1768,Lisboa,Odivelas,Póvoa de Santo Adrião e Olival Basto
1769,Lisboa,Odivelas,Ramada e Caneças
1770,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
1771,Lisboa,Oeiras,Barcarena
1772,Lisboa,Oeiras,Carnaxide e Queijas
1773,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
1774,Lisboa,Oeiras,Porto Salvo
1775,Castelo Branco,Oleiros,Álvaro
1776,Castelo Branco,Oleiros,Cambas
1777,Castelo Branco,Oleiros,Estreito-Vilar Barroco
1778,Castelo Branco,Oleiros,Isna
1779,Castelo Branco,Oleiros,Madeirã
1780,Castelo Branco,Oleiros,Mosteiro
1781,Castelo Branco,Oleiros,Oleiros-Amieira
1782,Castelo Branco,Oleiros,Orvalho
1783,Castelo Branco,Oleiros,Sarnadas de São Simão
1784,Castelo Branco,Oleiros,Sobral
1785,Faro,Olhão,Moncarapacho e Fuseta
1786,Faro,Olhão,Olhão
1787,Faro,Olhão,Pechão
1788,Faro,Olhão,Quelfes
1789,Aveiro,Oliveira de Azeméis,Carregosa
1790,Aveiro,Oliveira de Azeméis,Cesar
1791,Aveiro,Oliveira de Azeméis,Fajões
1792,Aveiro,Oliveira de Azeméis,Loureiro
1793,Aveiro,Oliveira de Azeméis,Macieira de Sarnes
1794,Aveiro,Oliveira de Azeméis,Nogueira do Cravo e Pindelo
1795,Aveiro,Oliveira de Azeméis,"Oliveira de Azeméis, Santiago da Riba-Ul, Ul, Macinhata da Seixa e Madail"
1796,Aveiro,Oliveira de Azeméis,Ossela
1797,Aveiro,Oliveira de Azeméis,"Pinheiro da Bemposta, Travanca e Palmaz"
1798,Aveiro,Oliveira de Azeméis,São Martinho da Gândara
1799,Aveiro,Oliveira de Azeméis,São Roque
1800,Aveiro,Oliveira de Azeméis,Vila de Cucujães
1801,Viseu,Oliveira de Frades,Arca e Varzielas
1802,Viseu,Oliveira de Frades,Arcozelo das Maias
1803,Viseu,Oliveira de Frades,Destriz e Reigoso
1804,Viseu,Oliveira de Frades,"Oliveira de Frades, Souto de Lafões e Sejães"
1805,Viseu,Oliveira de Frades,Pinheiro
1806,Viseu,Oliveira de Frades,Ribeiradio
1807,Viseu,Oliveira de Frades,São João da Serra
1808,Viseu,Oliveira de Frades,São Vicente de Lafões
1809,Aveiro,Oliveira do Bairro,"Bustos, Troviscal e Mamarrosa"
1810,Aveiro,Oliveira do Bairro,Oiã
1811,Aveiro,Oliveira do Bairro,Oliveira do Bairro
1812,Aveiro,Oliveira do Bairro,Palhaça
1813,Coimbra,Oliveira do Hospital,Aldeia das Dez
1814,Coimbra,Oliveira do Hospital,Alvoco das Várzeas
1815,Coimbra,Oliveira do Hospital,Avô
1816,Coimbra,Oliveira do Hospital,Bobadela
1817,Coimbra,Oliveira do Hospital,Ervedal e Vila Franca da Beira
1818,Coimbra,Oliveira do Hospital,Lagares
1819,Coimbra,Oliveira do Hospital,Lagos da Beira e Lajeosa
1820,Coimbra,Oliveira do Hospital,Lourosa
1821,Coimbra,Oliveira do Hospital,Meruge
1822,Coimbra,Oliveira do Hospital,Nogueira do Cravo
1823,Coimbra,Oliveira do Hospital,Oliveira do Hospital e São Paio de Gramaços
1824,Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira
1825,Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira
1826,Coimbra,Oliveira do Hospital,São Gião
1827,Coimbra,Oliveira do Hospital,Seixo da Beira
1828,Coimbra,Oliveira do Hospital,Travanca de Lagos
1829,Santarém,Ourém,Alburitel
1830,Santarém,Ourém,Atouguia
1831,Santarém,Ourém,Caxarias
1832,Santarém,Ourém,Espite
1833,Santarém,Ourém,Fátima
1834,Santarém,Ourém,"Freixianda, Ribeira do Fárrio e Formigais"
1835,Santarém,Ourém,Gondemaria e Olival
1836,Santarém,Ourém,Matas e Cercal
1837,Santarém,Ourém,Nossa Senhora da Piedade
1838,Santarém,Ourém,Nossa Senhora das Misericórdias
1839,Santarém,Ourém,Rio de Couros e Casal dos Bernardos
1840,Santarém,Ourém,Seiça
1841,Santarém,Ourém,Urqueira
1842,Beja,Ourique,Garvão e Santa Luzia
1843,Beja,Ourique,Ourique
1844,Beja,Ourique,Panoias e Conceição
1845,Beja,Ourique,Santana da Serra
1846,Aveiro,Ovar,Cortegaça
1847,Aveiro,Ovar,Esmoriz
1848,Aveiro,Ovar,Maceda
1849,Aveiro,Ovar,"Ovar, São João, Arada e São Vicente de Pereira Jusã"
1850,Aveiro,Ovar,Válega
1851,Porto,Paços de Ferreira,Carvalhosa
1852,Porto,Paços de Ferreira,Eiriz
1853,Porto,Paços de Ferreira,Ferreira
1854,Porto,Paços de Ferreira,Figueiró
1855,Porto,Paços de Ferreira,Frazão Arreigada
1856,Porto,Paços de Ferreira,Freamunde
1857,Porto,Paços de Ferreira,Meixomil
1858,Porto,Paços de Ferreira,Paços de Ferreira
1859,Porto,Paços de Ferreira,Penamaior
1860,Porto,Paços de Ferreira,Raimonda
1861,Porto,Paços de Ferreira,Sanfins Lamoso Codessos
1862,Porto,Paços de Ferreira,Seroa
1863,Setúbal,Palmela,Palmela
1864,Setúbal,Palmela,Pinhal Novo
1865,Setúbal,Palmela,Poceirão e Marateca
1866,Setúbal,Palmela,Quinta do Anjo
1867,Coimbra,Pampilhosa da Serra,Cabril
1868,Coimbra,Pampilhosa da Serra,Dornelas do Zêzere
1869,Coimbra,Pampilhosa da Serra,Fajão-Vidual
1870,Coimbra,Pampilhosa da Serra,Janeiro de Baixo
1871,Coimbra,Pampilhosa da Serra,Pampilhosa da Serra
1872,Coimbra,Pampilhosa da Serra,Pessegueiro
1873,Coimbra,Pampilhosa da Serra,Portela do Fojo-Machio
1874,Coimbra,Pampilhosa da Serra,Unhais-o-Velho
1875,Porto,Paredes,Aguiar de Sousa
1876,Porto,Paredes,Astromil
1877,Porto,Paredes,Baltar
1878,Porto,Paredes,Beire
1879,Porto,Paredes,Cete
1880,Porto,Paredes,Cristelo
1881,Porto,Paredes,Duas Igrejas
1882,Porto,Paredes,Gandra
1883,Porto,Paredes,Lordelo
1884,Porto,Paredes,Louredo
1885,Porto,Paredes,Parada de Todeia
1886,Porto,Paredes,Paredes
1887,Porto,Paredes,Rebordosa
1888,Porto,Paredes,Recarei
1889,Porto,Paredes,Sobreira
1890,Porto,Paredes,Sobrosa
1891,Porto,Paredes,Vandoma
1892,Porto,Paredes,Vilela
1893,Viana do Castelo,Paredes de Coura,Agualonga
1894,Viana do Castelo,Paredes de Coura,Bico e Cristelo
1895,Viana do Castelo,Paredes de Coura,Castanheira
1896,Viana do Castelo,Paredes de Coura,Cossourado e Linhares
1897,Viana do Castelo,Paredes de Coura,Coura
1898,Viana do Castelo,Paredes de Coura,Cunha
1899,Viana do Castelo,Paredes de Coura,Formariz e Ferreira
1900,Viana do Castelo,Paredes de Coura,Infesta
1901,Viana do Castelo,Paredes de Coura,Insalde e Porreiras
1902,Viana do Castelo,Paredes de Coura,Mozelos
1903,Viana do Castelo,Paredes de Coura,Padornelo
1904,Viana do Castelo,Paredes de Coura,Parada
1905,Viana do Castelo,Paredes de Coura,Paredes de Coura e Resende
1906,Viana do Castelo,Paredes de Coura,Romarigães
1907,Viana do Castelo,Paredes de Coura,Rubiães
1908,Viana do Castelo,Paredes de Coura,Vascões
1909,Leiria,Pedrógão Grande,Graça
1910,Leiria,Pedrógão Grande,Pedrógão Grande
1911,Leiria,Pedrógão Grande,Vila Facaia
1912,Coimbra,Penacova,Carvalho
1913,Coimbra,Penacova,Figueira de Lorvão
1914,Coimbra,Penacova,Friúmes e Paradela
1915,Coimbra,Penacova,Lorvão
1916,Coimbra,Penacova,Oliveira do Mondego e Travanca do Mondego
1917,Coimbra,Penacova,Penacova
1918,Coimbra,Penacova,São Pedro de Alva e São Paio de Mondego
1919,Coimbra,Penacova,Sazes do Lorvão
1920,Porto,Penafiel,Abragão
1921,Porto,Penafiel,Boelhe
1922,Porto,Penafiel,Bustelo
1923,Porto,Penafiel,Cabeça Santa
1924,Porto,Penafiel,Canelas
1925,Porto,Penafiel,Capela
1926,Porto,Penafiel,Castelões
1927,Porto,Penafiel,Croca
1928,Porto,Penafiel,Duas Igrejas
1929,Porto,Penafiel,Eja
1930,Porto,Penafiel,Fonte Arcada
1931,Porto,Penafiel,Galegos
1932,Porto,Penafiel,Guilhufe e Urrô
1933,Porto,Penafiel,Irivo
1934,Porto,Penafiel,Lagares e Figueira
1935,Porto,Penafiel,Luzim e Vila Cova
1936,Porto,Penafiel,Oldrões
1937,Porto,Penafiel,Paço de Sousa
1938,Porto,Penafiel,Penafiel
1939,Porto,Penafiel,Perozelo
1940,Porto,Penafiel,Rans
1941,Porto,Penafiel,Recezinhos (São Mamede)
1942,Porto,Penafiel,Recezinhos (São Martinho)
1943,Porto,Penafiel,Rio de Moinhos
1944,Porto,Penafiel,Rio Mau
1945,Porto,Penafiel,Sebolido
1946,Porto,Penafiel,Termas de São Vicente
1947,Porto,Penafiel,Valpedre
1948,Viseu,Penalva do Castelo,Antas e Matela
1949,Viseu,Penalva do Castelo,Castelo de Penalva
1950,Viseu,Penalva do Castelo,Esmolfe
1951,Viseu,Penalva do Castelo,Germil
1952,Viseu,Penalva do Castelo,Ínsua
1953,Viseu,Penalva do Castelo,Lusinde
1954,Viseu,Penalva do Castelo,Pindo
1955,Viseu,Penalva do Castelo,Real
1956,Viseu,Penalva do Castelo,Sezures
1957,Viseu,Penalva do Castelo,Trancozelos
1958,Viseu,Penalva do Castelo,Vila Cova do Covelo/Mareco
1959,Castelo Branco,Penamacor,"Aldeia do Bispo, Águas e Aldeia de João Pires"
1960,Castelo Branco,Penamacor,Aranhas
1961,Castelo Branco,Penamacor,Benquerença
1962,Castelo Branco,Penamacor,Meimão
1963,Castelo Branco,Penamacor,Meimoa
1964,Castelo Branco,Penamacor,Pedrógão de São Pedro e Bemposta
1965,Castelo Branco,Penamacor,Penamacor
1966,Castelo Branco,Penamacor,Salvador
1967,Castelo Branco,Penamacor,Vale da Senhora da Póvoa
1968,Viseu,Penedono,Antas e Ourozinho
1969,Viseu,Penedono,Beselga
1970,Viseu,Penedono,Castainço
1971,Viseu,Penedono,Penedono e Granja
1972,Viseu,Penedono,Penela da Beira
1973,Viseu,Penedono,Póvoa de Penela
1974,Viseu,Penedono,Souto
1975,Coimbra,Penela,Cumeeira
1976,Coimbra,Penela,Espinhal
1977,Coimbra,Penela,Podentes
1978,Coimbra,Penela,"São Miguel, Santa Eufémia e Rabaçal"
1979,Leiria,Peniche,Atouguia da Baleia
1980,Leiria,Peniche,Ferrel
1981,Leiria,Peniche,Peniche
1982,Leiria,Peniche,Serra d'El-Rei
1983,Vila Real,Peso da Régua,Fontelas
1984,Vila Real,Peso da Régua,Galafura e Covelinhas
1985,Vila Real,Peso da Régua,Loureiro
1986,Vila Real,Peso da Régua,Moura Morta e Vinhós
1987,Vila Real,Peso da Régua,Peso da Régua e Godim
1988,Vila Real,Peso da Régua,Poiares e Canelas
1989,Vila Real,Peso da Régua,Sedielos
1990,Vila Real,Peso da Régua,Vilarinho dos Freires
1991,Guarda,Pinhel,Agregação das Freguesias Sul de Pinhel
1992,Guarda,Pinhel,Alto do Palurdo
1993,Guarda,Pinhel,Alverca da Beira/Bouça Cova
1994,Guarda,Pinhel,Atalaia e Safurdão
1995,Guarda,Pinhel,Ervedosa
1996,Guarda,Pinhel,Freixedas
1997,Guarda,Pinhel,Lamegal
1998,Guarda,Pinhel,Lameiras
1999,Guarda,Pinhel,Manigoto
2000,Guarda,Pinhel,Pala
2001,Guarda,Pinhel,Pinhel
2002,Guarda,Pinhel,Pínzio
2003,Guarda,Pinhel,Souro Pires
2004,Guarda,Pinhel,Terras de Massueime
2005,Guarda,Pinhel,Valbom/Bogalhal
2006,Guarda,Pinhel,Vale do Coa
2007,Guarda,Pinhel,Vale do Massueime
2008,Guarda,Pinhel,Vascoveiro
2009,Leiria,Pombal,Abiul
2010,Leiria,Pombal,Almagreira
2011,Leiria,Pombal,Carnide
2012,Leiria,Pombal,Carriço
2013,Leiria,Pombal,"Guia, Ilha e Mata Mourisca"
2014,Leiria,Pombal,Louriçal
2015,Leiria,Pombal,Meirinhas
2016,Leiria,Pombal,Pelariga
2017,Leiria,Pombal,Pombal
2018,Leiria,Pombal,Redinha
2019,Leiria,Pombal,Santiago e São Simão de Litém e Albergaria dos Doze
2020,Leiria,Pombal,Vermoil
2021,Leiria,Pombal,Vila Cã
2022,Açores,Ponta Delgada,Ajuda da Bretanha
2023,Açores,Ponta Delgada,Arrifes
2024,Açores,Ponta Delgada,Candelária
2025,Açores,Ponta Delgada,Capelas
2026,Açores,Ponta Delgada,Covoada
2027,Açores,Ponta Delgada,Fajã de Baixo
2028,Açores,Ponta Delgada,Fajã de Cima
2029,Açores,Ponta Delgada,Fenais da Luz
2030,Açores,Ponta Delgada,Feteiras
2031,Açores,Ponta Delgada,Ginetes
2032,Açores,Ponta Delgada,Mosteiros
2033,Açores,Ponta Delgada,Pilar da Bretanha
2034,Açores,Ponta Delgada,Ponta Delgada (São José)
2035,Açores,Ponta Delgada,Ponta Delgada (São Pedro)
2036,Açores,Ponta Delgada,Ponta Delgada (São Sebastião)
2037,Açores,Ponta Delgada,Relva
2038,Açores,Ponta Delgada,Remédios
2039,Açores,Ponta Delgada,Rosto do Cão (Livramento)
2040,Açores,Ponta Delgada,Rosto do Cão (São Roque)
2041,Açores,Ponta Delgada,Santa Bárbara
2042,Açores,Ponta Delgada,Santa Clara
2043,Açores,Ponta Delgada,Santo António
2044,Açores,Ponta Delgada,São Vicente Ferreira
2045,Açores,Ponta Delgada,Sete Cidades
2046,Madeira,Ponta do Sol,Canhas
2047,Madeira,Ponta do Sol,Madalena do Mar
2048,Madeira,Ponta do Sol,Ponta do Sol
2049,Viana do Castelo,Ponte da Barca,Azias
2050,Viana do Castelo,Ponte da Barca,Boivães
2051,Viana do Castelo,Ponte da Barca,Bravães
2052,Viana do Castelo,Ponte da Barca,Britelo
2053,Viana do Castelo,Ponte da Barca,"Crasto, Ruivos e Grovelas"
2054,Viana do Castelo,Ponte da Barca,Cuide de Vila Verde
2055,Viana do Castelo,Ponte da Barca,"Entre Ambos-os-Rios, Ermida e Germil"
2056,Viana do Castelo,Ponte da Barca,Lavradas
2057,Viana do Castelo,Ponte da Barca,Lindoso
2058,Viana do Castelo,Ponte da Barca,Nogueira
2059,Viana do Castelo,Ponte da Barca,Oleiros
2060,Viana do Castelo,Ponte da Barca,"Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães"
2061,Viana do Castelo,Ponte da Barca,Sampriz
2062,Viana do Castelo,Ponte da Barca,Touvedo (São Lourenço e Salvador)
2063,Viana do Castelo,Ponte da Barca,Vade (São Pedro)
2064,Viana do Castelo,Ponte da Barca,Vade (São Tomé)
2065,Viana do Castelo,Ponte da Barca,Vila Chã (São João Baptista e Santiago)
2066,Viana do Castelo,Ponte de Lima,Anais
2067,Viana do Castelo,Ponte de Lima,Arca e Ponte de Lima
2068,Viana do Castelo,Ponte de Lima,Arcozelo
2069,Viana do Castelo,Ponte de Lima,"Ardegão, Freixo e Mato"
2070,Viana do Castelo,Ponte de Lima,Associação de Freguesias do Vale do Neiva
2071,Viana do Castelo,Ponte de Lima,Bárrio e Cepões
2072,Viana do Castelo,Ponte de Lima,Beiral do Lima
2073,Viana do Castelo,Ponte de Lima,Bertiandos
2074,Viana do Castelo,Ponte de Lima,Boalhosa
2075,Viana do Castelo,Ponte de Lima,Brandara
2076,Viana do Castelo,Ponte de Lima,Cabaços e Fojo Lobal
2077,Viana do Castelo,Ponte de Lima,Cabração e Moreira do Lima
2078,Viana do Castelo,Ponte de Lima,Calheiros
2079,Viana do Castelo,Ponte de Lima,Calvelo
2080,Viana do Castelo,Ponte de Lima,Correlhã
2081,Viana do Castelo,Ponte de Lima,Estorãos
2082,Viana do Castelo,Ponte de Lima,Facha
2083,Viana do Castelo,Ponte de Lima,Feitosa
2084,Viana do Castelo,Ponte de Lima,Fontão
2085,Viana do Castelo,Ponte de Lima,Fornelos e Queijada
2086,Viana do Castelo,Ponte de Lima,Friastelas
2087,Viana do Castelo,Ponte de Lima,Gandra
2088,Viana do Castelo,Ponte de Lima,Gemieira
2089,Viana do Castelo,Ponte de Lima,Gondufe
2090,Viana do Castelo,Ponte de Lima,Labruja
2091,Viana do Castelo,Ponte de Lima,"Labrujó, Rendufe e Vilar do Monte"
2092,Viana do Castelo,Ponte de Lima,Navió e Vitorino dos Piães
2093,Viana do Castelo,Ponte de Lima,Poiares
2094,Viana do Castelo,Ponte de Lima,Rebordões (Santa Maria)
2095,Viana do Castelo,Ponte de Lima,Rebordões (Souto)
2096,Viana do Castelo,Ponte de Lima,Refoios do Lima
2097,Viana do Castelo,Ponte de Lima,Ribeira
2098,Viana do Castelo,Ponte de Lima,Sá
2099,Viana do Castelo,Ponte de Lima,Santa Comba
2100,Viana do Castelo,Ponte de Lima,Santa Cruz do Lima
2101,Viana do Castelo,Ponte de Lima,São Pedro d'Arcos
2102,Viana do Castelo,Ponte de Lima,Seara
2103,Viana do Castelo,Ponte de Lima,Serdedelo
2104,Viana do Castelo,Ponte de Lima,Vitorino das Donas
2105,Portalegre,Ponte de Sor,Foros de Arrão
2106,Portalegre,Ponte de Sor,Galveias
2107,Portalegre,Ponte de Sor,Longomel
2108,Portalegre,Ponte de Sor,Montargil
2109,Portalegre,Ponte de Sor,"Ponte de Sor, Tramaga e Vale de Açor"
2110,Portalegre,Portalegre,Alagoa
2111,Portalegre,Portalegre,Alegrete
2112,Portalegre,Portalegre,Fortios
2113,Portalegre,Portalegre,Reguengo e São Julião
2114,Portalegre,Portalegre,Ribeira de Nisa e Carreiras
2115,Portalegre,Portalegre,Sé e São Lourenço
2116,Portalegre,Portalegre,Urra
2117,Évora,Portel,Amieira e Alqueva
2118,Évora,Portel,Monte do Trigo
2119,Évora,Portel,Portel
2120,Évora,Portel,Santana
2121,Évora,Portel,São Bartolomeu do Outeiro e Oriola
2122,Évora,Portel,Vera Cruz
2123,Faro,Portimão,Alvor
2124,Faro,Portimão,Mexilhoeira Grande
2125,Faro,Portimão,Portimão
2126,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde"
2127,Porto,Porto,Bonfim
2128,Porto,Porto,Campanhã
2129,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
2130,Porto,Porto,Lordelo do Ouro e Massarelos
2131,Porto,Porto,Paranhos
2132,Porto,Porto,Ramalde
2133,Leiria,Porto de Mós,Alqueidão da Serra
2134,Leiria,Porto de Mós,Alvados e Alcaria
2135,Leiria,Porto de Mós,Arrimal e Mendiga
2136,Leiria,Porto de Mós,Calvaria de Cima
2137,Leiria,Porto de Mós,Juncal
2138,Leiria,Porto de Mós,Mira de Aire
2139,Leiria,Porto de Mós,Pedreiras
2140,Leiria,Porto de Mós,Porto de Mós - São João Baptista e São Pedro
2141,Leiria,Porto de Mós,São Bento
2142,Leiria,Porto de Mós,Serro Ventoso
2143,Madeira,Porto Moniz,Achadas da Cruz
2144,Madeira,Porto Moniz,Porto Moniz
2145,Madeira,Porto Moniz,Ribeira da Janela
2146,Madeira,Porto Moniz,Seixal
2147,Madeira,Porto Santo,Porto Santo
2148,Braga,Póvoa de Lanhoso,Águas Santas e Moure
2149,Braga,Póvoa de Lanhoso,Calvos e Frades
2150,Braga,Póvoa de Lanhoso,Campos e Louredo
2151,Braga,Póvoa de Lanhoso,Covelas
2152,Braga,Póvoa de Lanhoso,Esperança e Brunhais
2153,Braga,Póvoa de Lanhoso,Ferreiros
2154,Braga,Póvoa de Lanhoso,Fonte Arcada e Oliveira
2155,Braga,Póvoa de Lanhoso,Galegos
2156,Braga,Póvoa de Lanhoso,Garfe
2157,Braga,Póvoa de Lanhoso,Geraz do Minho
2158,Braga,Póvoa de Lanhoso,Lanhoso
2159,Braga,Póvoa de Lanhoso,Monsul
2160,Braga,Póvoa de Lanhoso,Póvoa de Lanhoso (Nossa Senhora do Amparo)
2161,Braga,Póvoa de Lanhoso,Rendufinho
2162,Braga,Póvoa de Lanhoso,Santo Emilião
2163,Braga,Póvoa de Lanhoso,São João de Rei
2164,Braga,Póvoa de Lanhoso,Serzedelo
2165,Braga,Póvoa de Lanhoso,Sobradelo da Goma
2166,Braga,Póvoa de Lanhoso,Taíde
2167,Braga,Póvoa de Lanhoso,Travassos
2168,Braga,Póvoa de Lanhoso,"Verim, Friande e Ajude"
2169,Braga,Póvoa de Lanhoso,Vilela
2170,Porto,Póvoa de Varzim,Aguçadoura e Navais
2171,Porto,Póvoa de Varzim,"Aver-O-Mar, Amorim e Terroso"
2172,Porto,Póvoa de Varzim,Balazar
2173,Porto,Póvoa de Varzim,Estela
2174,Porto,Póvoa de Varzim,Laundos
2175,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai"
2176,Porto,Póvoa de Varzim,Rates
2177,Açores,Povoação,Água Retorta
2178,Açores,Povoação,Faial da Terra
2179,Açores,Povoação,Furnas
2180,Açores,Povoação,Nossa Senhora dos Remédios
2181,Açores,Povoação,Povoação
2182,Açores,Povoação,Ribeira Quente
2183,Açores,Praia da Vitória,Agualva
2184,Açores,Praia da Vitória,Biscoitos
2185,Açores,Praia da Vitória,Cabo da Praia
2186,Açores,Praia da Vitória,Fonte do Bastardo
2187,Açores,Praia da Vitória,Fontinhas
2188,Açores,Praia da Vitória,Lajes
2189,Açores,Praia da Vitória,Porto Martins
2190,Açores,Praia da Vitória,Praia da Vitória (Santa Cruz)
2191,Açores,Praia da Vitória,Quatro Ribeiras
2192,Açores,Praia da Vitória,São Brás
2193,Açores,Praia da Vitória,Vila Nova
2194,Castelo Branco,Proença-a-Nova,Montes da Senhora
2195,Castelo Branco,Proença-a-Nova,Proença-a-Nova e Peral
2196,Castelo Branco,Proença-a-Nova,São Pedro do Esteval
2197,Castelo Branco,Proença-a-Nova,Sobreira Formosa e Alvito da Beira
2198,Évora,Redondo,Montoito
2199,Évora,Redondo,Redondo
2200,Évora,Reguengos de Monsaraz,Campo e Campinho
2201,Évora,Reguengos de Monsaraz,Corval
2202,Évora,Reguengos de Monsaraz,Monsaraz
2203,Évora,Reguengos de Monsaraz,Reguengos de Monsaraz
2204,Viseu,Resende,Anreade e São Romão de Aregos
2205,Viseu,Resende,Barrô
2206,Viseu,Resende,Cárquere
2207,Viseu,Resende,Felgueiras e Feirão
2208,Viseu,Resende,Freigil e Miomães
2209,Viseu,Resende,Ovadas e Panchorra
2210,Viseu,Resende,Paus
2211,Viseu,Resende,Resende
2212,Viseu,Resende,São Cipriano
2213,Viseu,Resende,São João de Fontoura
2214,Viseu,Resende,São Martinho de Mouros
2215,Madeira,Ribeira Brava,Campanário
2216,Madeira,Ribeira Brava,Ribeira Brava
2217,Madeira,Ribeira Brava,Serra de Água
2218,Madeira,Ribeira Brava,Tabua
2219,Vila Real,Ribeira de Pena,Alvadia
2220,Vila Real,Ribeira de Pena,Canedo
2221,Vila Real,Ribeira de Pena,Cerva e Limões
2222,Vila Real,Ribeira de Pena,Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega
2223,Vila Real,Ribeira de Pena,Santa Marinha
2224,Açores,Ribeira Grande,Calhetas
2225,Açores,Ribeira Grande,Fenais da Ajuda
2226,Açores,Ribeira Grande,Lomba da Maia
2227,Açores,Ribeira Grande,Lomba de São Pedro
2228,Açores,Ribeira Grande,Maia
2229,Açores,Ribeira Grande,Pico da Pedra
2230,Açores,Ribeira Grande,Porto Formoso
2231,Açores,Ribeira Grande,Rabo de Peixe
2232,Açores,Ribeira Grande,Ribeira Grande (Conceição)
2233,Açores,Ribeira Grande,Ribeira Grande (Matriz)
2234,Açores,Ribeira Grande,Ribeira Seca
2235,Açores,Ribeira Grande,Ribeirinha
2236,Açores,Ribeira Grande,Santa Bárbara
2237,Açores,Ribeira Grande,São Brás
2238,Santarém,Rio Maior,Alcobertas
2239,Santarém,Rio Maior,Arrouquelas
2240,Santarém,Rio Maior,Asseiceira
2241,Santarém,Rio Maior,Azambujeira e Malaqueijo
2242,Santarém,Rio Maior,Fráguas
2243,Santarém,Rio Maior,Marmeleira e Assentiz
2244,Santarém,Rio Maior,Outeiro da Cortiçada e Arruda dos Pisões
2245,Santarém,Rio Maior,Rio Maior
2246,Santarém,Rio Maior,São João da Ribeira e Ribeira de São João
2247,Santarém,Rio Maior,São Sebastião
2248,Vila Real,Sabrosa,Celeirós
2249,Vila Real,Sabrosa,Covas do Douro
2250,Vila Real,Sabrosa,Gouvinhas
2251,Vila Real,Sabrosa,Paços
2252,Vila Real,Sabrosa,Parada de Pinhão
2253,Vila Real,Sabrosa,"Provesende, Gouvães do Douro e São Cristóvão do Douro"
2254,Vila Real,Sabrosa,Sabrosa
2255,Vila Real,Sabrosa,São Lourenço de Ribapinhão
2256,Vila Real,Sabrosa,São Martinho de Antas e Paradela de Guiães
2257,Vila Real,Sabrosa,Souto Maior
2258,Vila Real,Sabrosa,Torre do Pinhão
2259,Vila Real,Sabrosa,Vilarinho de São Romão
2260,Guarda,Sabugal,Águas Belas
2261,Guarda,Sabugal,Aldeia da Ponte
2262,Guarda,Sabugal,"Aldeia da Ribeira, Vilar Maior e Badamalos"
2263,Guarda,Sabugal,Aldeia do Bispo
2264,Guarda,Sabugal,Aldeia Velha
2265,Guarda,Sabugal,Alfaiates
2266,Guarda,Sabugal,Baraçal
2267,Guarda,Sabugal,Bendada
2268,Guarda,Sabugal,Bismula
2269,Guarda,Sabugal,Casteleiro
2270,Guarda,Sabugal,Cerdeira
2271,Guarda,Sabugal,Fóios
2272,Guarda,Sabugal,Lajeosa e Forcalhos
2273,Guarda,Sabugal,Malcata
2274,Guarda,Sabugal,Nave
2275,Guarda,Sabugal,"Pousafoles do Bispo, Pena Lobo e Lomba"
2276,Guarda,Sabugal,Quadrazais
2277,Guarda,Sabugal,Quintas de São Bartolomeu
2278,Guarda,Sabugal,Rapoula do Coa
2279,Guarda,Sabugal,Rebolosa
2280,Guarda,Sabugal,Rendo
2281,Guarda,Sabugal,"Ruvina, Ruivós e Vale das Éguas"
2282,Guarda,Sabugal,Sabugal e Aldeia de Santo António
2283,Guarda,Sabugal,Santo Estêvão e Moita
2284,Guarda,Sabugal,Seixo do Coa e Vale Longo
2285,Guarda,Sabugal,Sortelha
